4.920E+01,1.680E-01,1.956E+02,9.020E-03,1.090E+00,-1.060E-01
5.200E+01,1.660E-02,1.868E+02,7.590E-03,1.180E+00,-2.640E-01
5.120E+01,-2.410E-02,1.870E+02,1.900E-12,1.170E+00,2.880E-12
5.200E+01,1.660E-02,1.868E+02,-7.590E-03,1.180E+00,2.640E-01
5.470E+01,-3.440E-01,1.770E+02,4.940E-03,1.240E+00,3.200E-01
5.460E+01,-6.260E-01,1.775E+02,-6.570E-12,1.270E+00,-4.140E-12
5.470E+01,-3.440E-01,1.770E+02,-4.940E-03,1.240E+00,-3.200E-01
5.580E+01,5.780E-01,1.662E+02,-5.200E-03,1.340E+00,-9.770E-02
5.700E+01,1.080E+00,1.678E+02,-5.080E-12,1.370E+00,-1.400E-13
5.580E+01,5.780E-01,1.662E+02,5.200E-03,1.340E+00,9.770E-02
5.090E+01,-4.830E-01,1.558E+02,-1.130E-03,1.420E+00,-2.230E-01
5.070E+01,-9.080E-01,1.554E+02,1.150E-12,1.420E+00,5.640E-12
5.090E+01,-4.830E-01,1.558E+02,1.130E-03,1.420E+00,2.230E-01
4.840E+01,2.570E-01,1.447E+02,-1.380E-04,1.360E+00,2.160E-01
4.840E+01,4.640E-01,1.442E+02,-6.370E-12,1.360E+00,-2.030E-12
4.840E+01,2.570E-01,1.447E+02,1.380E-04,1.360E+00,-2.160E-01
4.680E+01,-9.190E-02,1.340E+02,2.920E-04,1.250E+00,-1.090E-01
4.690E+01,-1.390E-01,1.343E+02,4.320E-12,1.240E+00,1.220E-11
4.680E+01,-9.190E-02,1.340E+02,-2.920E-04,1.250E+00,1.090E-01
4.550E+01,1.730E-02,1.246E+02,-1.440E-04,1.150E+00,3.350E-02
4.540E+01,-2.050E-03,1.244E+02,5.560E-12,1.150E+00,-1.420E-12
4.550E+01,1.730E-02,1.246E+02,1.440E-04,1.150E+00,-3.350E-02
4.380E+01,2.810E-03,1.156E+02,8.700E-05,1.080E+00,-1.440E-03
4.370E+01,3.370E-02,1.156E+02,6.150E-12,1.070E+00,7.190E-12
4.380E+01,2.810E-03,1.156E+02,-8.700E-05,1.080E+00,1.440E-03
4.150E+01,-3.440E-03,1.073E+02,-1.900E-05,1.010E+00,-5.900E-03
4.150E+01,-2.620E-02,1.072E+02,7.550E-12,1.010E+00,-7.760E-12
4.150E+01,-3.440E-03,1.073E+02,1.900E-05,1.010E+00,5.900E-03
3.870E+01,1.090E-03,9.942E+01,7.530E-06,9.540E-01,4.550E-03
3.860E+01,1.280E-02,9.938E+01,-7.910E-13,9.540E-01,1.980E-12
3.870E+01,1.090E-03,9.942E+01,-7.530E-06,9.540E-01,-4.550E-03
3.520E+01,-5.690E-04,9.199E+01,1.250E-05,9.020E-01,-1.960E-03
3.510E+01,-3.420E-03,9.196E+01,-6.420E-12,9.020E-01,5.240E-12
3.520E+01,-5.690E-04,9.199E+01,-1.250E-05,9.020E-01,1.960E-03
3.100E+01,2.270E-03,8.499E+01,8.610E-07,8.500E-01,3.910E-04
3.100E+01,-1.640E-03,8.495E+01,6.850E-12,8.500E-01,-4.630E-12
3.100E+01,2.270E-03,8.499E+01,-8.610E-07,8.500E-01,-3.910E-04
2.620E+01,-4.870E-03,7.840E+01,6.380E-06,7.970E-01,1.290E-04
2.610E+01,4.730E-03,7.837E+01,-9.300E-12,7.970E-01,-1.070E-12
2.620E+01,-4.870E-03,7.840E+01,-6.380E-06,7.970E-01,-1.290E-04
2.070E+01,7.680E-03,7.226E+01,5.590E-06,7.400E-01,3.760E-04
2.060E+01,-7.770E-03,7.222E+01,7.780E-12,7.400E-01,1.390E-12
